Portien,rateconst,new_Median,new_sd,gumbel_Median,gumbel _sd
PISD_MOUSE,0.684153,NaN,NaN,0.684153,NaN
PLAK_MOUSE,0.117211,0.65935,0.0713,0.117211,0.203604
PLAP_MOUSE,0.200809,0.26419,0.074368334155069,0.200809,0.159841
PLBL1_MOUSE,0.145048,0.09986,0,0.145048,0.041029
PLBL2_MOUSE,0.31527,0.98615,0.45266,0.31527,0.050411
PLCB_MOUSE,0.379656,0.37319,2.57449190887197,0.379656,0.04796
PLCC_MOUSE,0.197351,0.27631,0,0.197351,0.111661
PLD3_MOUSE,NaN,NaN,NaN,NaN,0
PLD4_MOUSE,0.206786,0.20679,0,0.206786,NaN
PLEC_MOUSE,0.299238,0.31615,0.0649158049784488,0.299238,0.066966
PLIN2_MOUSE,0.312315,1.30687,0,0.312315,0.032988
PLIN3_MOUSE,1.082578,1.1636,0.08194,1.082578,0.001294
PLMN_MOUSE,1.209993,1.36661,0.565730510998832,1.209993,0.910865
PLM_MOUSE,NaN,NaN,NaN,NaN,0
PLPHP_MOUSE,0.337599,0.34285,3.96947350995066,0.337599,0.007427
PLPL9_MOUSE,0.25439,NaN,NaN,0.25439,0.040647
PLRG1_MOUSE,2.683118,2.68312,0,2.683118,NaN
PLSI_MOUSE,0.311272,0.268765,0.127354785417549,0.311272,0.000973
PLSL_MOUSE,0.181424,0.41441,0.134266193123958,0.181424,0.124695
PLST_MOUSE,0.277392,0.53413,0.127105842918412,0.277392,0.200183
PLXB2_MOUSE,0.377349,NaN,NaN,0.377349,0.330819
PM34_MOUSE,0.145037,NaN,NaN,0.145037,NaN
PMGE_MOUSE,0.037225,0.03421,0,0.037225,0.004263
PMM2_MOUSE,0.23456,0.23456,0.07463,0.23456,0.105537
PMVK_MOUSE,0.363831,0.88189,0,0.363831,0.015711
PNCB_MOUSE,0.261197,0.25794,0.0725759402005926,0.261197,0.054221
PNPH_MOUSE,0.156342,0.23114,0.0451740471509915,0.156342,0.11029
PNPO_MOUSE,0.248897,0.20326,0.0752533213315437,0.248897,0.077577
PNPT1_MOUSE,0.237373,0.179685,0.113245,0.237373,0.078574
PO210_MOUSE,0.044751,0.02668,0,0.044751,0.025557
PON1_MOUSE,1.633325,1.65599,3.03920170215662,1.633325,0.283246
PON2_MOUSE,0.222945,0.24136,0.0211439137552367,0.222945,0.02604
PON3_MOUSE,0.535083,0.413025,0.152478330325165,0.535083,0.071937
PP1A_MOUSE,1.080778,0.80218,0.382150241571732,1.080778,0.280366
PP1B_MOUSE,0.000523,NaN,NaN,0.000523,0.00074
PP1R7_MOUSE,0.119248,0.22209,0.0665047702549724,0.119248,0.164625
PP2AA_MOUSE,0.559818,0.421465,0.0900253156062227,0.559818,0.200751
PP2BA_MOUSE,1.133962,NaN,NaN,1.133962,1.603665
PP4R2_MOUSE,NaN,NaN,NaN,NaN,0
PP6R1_MOUSE,NaN,NaN,NaN,NaN,0
PP6R3_MOUSE,0.631977,0.61465,0,0.631977,0.024502
PPA5_MOUSE,0.402429,1.35531,1.08426,0.402429,0.185798
PPA6_MOUSE,0.187395,0.187395,0.006815,0.187395,0.009637
PPAC_MOUSE,0.224458,0.224455,0.088095,0.224458,0.124585
PPCE_MOUSE,0.412138,0.37617,0.141622164077607,0.412138,0.059104
PPCS_MOUSE,0.251173,0.17339,0,0.251173,0.109997
PPCT_MOUSE,1.086786,0.31385,0,1.086786,1.093097
PPGB_MOUSE,0.338596,0.54504,1.04228901878936,0.338596,0.0593
PPIA_MOUSE,0.330442,0.37402,0.0335674493520136,0.330442,0.074765
PPIB_MOUSE,0.39425,0.34488,0.0750356093065153,0.39425,0.06456
PPID_MOUSE,0.155447,0.58309,0.32457,0.155447,0.14576
PPIF_MOUSE,0.150134,0.150135,0.0638218326671994,0.150134,0.02273
PPIL1_MOUSE,0.11251,0.11251,0,0.11251,NaN
PPM1A_MOUSE,0.167314,0.34336,0.160097811214131,0.167314,0.190758
PPM1B_MOUSE,0.139185,0.27837,0,0.139185,0.196838
PPM1F_MOUSE,0.302365,0.28359,0.0404144019984076,0.302365,0.026557
PPM1G_MOUSE,2.360372,2.36037,0,2.360372,NaN
PPOX_MOUSE,0.139431,0.15301,0.101122607209708,0.139431,0.019199
PPP5_MOUSE,0.33616,0.35397,0.14785633056751,0.33616,0.025188
PPP6_MOUSE,0.607582,0.736915,0.341185,0.607582,0.665414
PPR21_MOUSE,0.18492,NaN,NaN,0.18492,NaN
PPT1_MOUSE,0.045146,0.08979,0,0.045146,0.063139
PPT2_MOUSE,0.215155,NaN,NaN,0.215155,0.145769
PR40A_MOUSE,NaN,NaN,NaN,NaN,0
PRDX1_MOUSE,0.303894,0.31023,0.0270633431785506,0.303894,0.067822
PRDX2_MOUSE,0.230069,0.24223,0.0928504518028857,0.230069,0.023641
PRDX3_MOUSE,0.179533,0.174185,0.0855154396055911,0.179533,0.080091
PRDX4_MOUSE,0.346539,0.35402,0.0634710640843526,0.346539,0.082963
PRDX5_MOUSE,0.227179,0.22891,0.0370546680460101,0.227179,0.03828
PRDX6_MOUSE,0.267889,0.26033,0.0299725657226738,0.267889,0.042225
PREB_MOUSE,0.214671,0.263415,0.0535028300069258,0.214671,0.012969
PRELP_MOUSE,0.126374,0.126375,0.027835,0.126374,0.039361
PREP_MOUSE,0.185234,0.2486,0.0917416995904807,0.185234,0.129611
PRG2_MOUSE,0.052403,0.0524,0,0.052403,NaN
PRKRA_MOUSE,0.340511,0.340515,0.001725,0.340511,0.002438
PROD_MOUSE,0.417176,0.3591,0.0755658310613997,0.417176,0.09461
PROF1_MOUSE,0.378635,0.3551,0.0387181908668264,0.378635,0.042444
PRP19_MOUSE,0.351087,0.28445,0,0.351087,0.035094
PRP4B_MOUSE,0.001141,NaN,NaN,0.001141,NaN
PRP4_MOUSE,0.318374,NaN,NaN,0.318374,NaN
PRP8_MOUSE,0.645354,0.58784,2.9308391474722,0.645354,0.081334
PRPK_MOUSE,0.202081,0.20208,0,0.202081,NaN
PRPS1_MOUSE,0.290827,0.28238,0.674152734724113,0.290827,0.011946
PRRC1_MOUSE,0.208866,0.20887,0,0.208866,NaN
PRS10_MOUSE,0.266711,0.43255,0.119298738702469,0.266711,0.188545
PRS4_MOUSE,0.390559,0.36293,0.316438716103102,0.390559,0.087745
PRS6A_MOUSE,0.434426,0.53171,0.0379689950354233,0.434426,0.11523
PRS6B_MOUSE,0.259744,0.31442,0.118115327881506,0.259744,0.016178
PRS7_MOUSE,0.516652,0.41036,0.124658122961996,0.516652,0.112505
PRS8_MOUSE,0.171153,0.36802,0.212392441296766,0.171153,0.185933
PRUN1_MOUSE,0.30147,0.30147,0.14528,0.30147,0.205462
PSA1_MOUSE,0.272875,0.27284,0.0712166173305079,0.272875,0.048793
PSA2_MOUSE,0.313,0.30805,0.0586252687271737,0.313,0.049304
PSA3_MOUSE,0.303015,0.32833,0.0407632219858375,0.303015,0.048451
PSA4_MOUSE,0.258161,0.28493,0.0393813519321011,0.258161,0.039462
PSA5_MOUSE,0.275601,0.30014,0.213356300305381,0.275601,0.028939
PSA6_MOUSE,0.353722,0.36684,0.231420460033728,0.353722,0.03536
PSA7_MOUSE,0.305528,0.27114,0.212023717975136,0.305528,0.064328
PSA_MOUSE,0.168346,0.13623,0.13607,0.168346,0.149583
PSB1_MOUSE,0.222183,0.28375,0.225117474079646,0.222183,0.048324
PSB2_MOUSE,0.143861,0.2096,0.080141272413158,0.143861,0.118619
PSB3_MOUSE,0.266691,0.53338,0,0.266691,0.377158
PSB4_MOUSE,0.206696,0.23785,0.128162756059693,0.206696,0.162264
PSB5_MOUSE,0.331115,0.331115,0.043575,0.331115,0.061626
PSB6_MOUSE,0.190326,0.190325,0.188225,0.190326,0.266188
PSB7_MOUSE,0.391512,NaN,NaN,0.391512,NaN
PSB8_MOUSE,0.246576,0.16694,0.15225386891636,0.246576,0.16478
PSD11_MOUSE,0.66123,0.5487,0.169139157204948,0.66123,0.089149
PSD12_MOUSE,0.324577,0.27224,0.0558214570214716,0.324577,0.090938
PSD13_MOUSE,0.149971,0.302215,0.0818002759605505,0.149971,0.129442
PSDE_MOUSE,0.337676,0.31356,0.0797264809411861,0.337676,0.086115
PSIP1_MOUSE,NaN,NaN,NaN,NaN,0
PSMD1_MOUSE,0.296721,0.29893,0.204168627893709,0.296721,0.077992
PSMD2_MOUSE,0.395542,0.54956,0.0807156925510771,0.395542,0.103575
PSMD3_MOUSE,0.372297,0.39076,0.125564309164667,0.372297,0.085362
PSMD4_MOUSE,0.72943,0.963255,1.62621530083466,0.72943,0.538656
PSMD5_MOUSE,0.326043,0.323205,0.122240884686298,0.326043,0.069866
PSMD6_MOUSE,0.331052,0.32566,0.0349707795738099,0.331052,0.046485
PSMD7_MOUSE,0.204099,0.26589,0.0850675218209041,0.204099,0.037751
PSMD8_MOUSE,0.478181,0.46717,0.0664,0.478181,0.069084
PSMD9_MOUSE,0.162898,NaN,NaN,0.162898,0.227103
PSME1_MOUSE,0.277467,0.32124,0.126026421928102,0.277467,0.052771
PSME2_MOUSE,0.299127,0.29773,0.0724985901948922,0.299127,0.050575
PSME3_MOUSE,2.774727,0.09662,0,2.774727,NaN
PSME4_MOUSE,0.569212,0.6943,0,0.569212,0.804988
PSMG1_MOUSE,NaN,NaN,NaN,NaN,0
PTBP1_MOUSE,0.169834,0.28472,0.0208889657208989,0.169834,0.129984
PTBP2_MOUSE,0.078428,NaN,NaN,0.078428,NaN
PTBP3_MOUSE,0.180825,0.30852,0.0864921202576666,0.180825,0.040013
PTCD3_MOUSE,0.106872,0.10687,0.146882242863969,0.106872,0.009166
PTER_MOUSE,0.158939,0.25248,0.0813589751656202,0.158939,0.141222
PTGR1_MOUSE,0.067212,NaN,NaN,0.067212,0.083733
PTGR2_MOUSE,0.001015,0.26007,0.183797835286491,0.001015,0.001436
PTGR3_MOUSE,0.180115,0.22135,0.047039582226036,0.180115,0.041268
PTH2_MOUSE,0.156234,0.17764,0.0947545474722278,0.156234,0.030213
PTMS_MOUSE,0.231002,0.45799,0,0.231002,0.321002
PTN11_MOUSE,0.463815,0.463815,0.032415,0.463815,0.04584
PTN6_MOUSE,0.56663,0.64588,0,0.56663,0.112071
PTPA_MOUSE,0.464616,0.46462,0,0.464616,NaN
PTPM1_MOUSE,0.42358,0.42358,0.09875,0.42358,0.139652
PTPRD_MOUSE,9.204706,NaN,NaN,9.204706,NaN
PTPS_MOUSE,NaN,NaN,NaN,NaN,0
PTSS1_MOUSE,0.115093,0.11509,0,0.115093,NaN
PUR2_MOUSE,0.262483,0.57531,0.172550195885139,0.262483,0.165034
PUR4_MOUSE,0.030169,0.05763,0,0.030169,0.032572
PUR6_MOUSE,0.802855,1.14444,0.464251641866779,0.802855,0.079004
PUR8_MOUSE,0.304347,0.285,0.213962641806669,0.304347,0.035259
PUR9_MOUSE,0.038189,0.158105,0.0721539635085974,0.038189,0.051288
PURA1_MOUSE,0.422573,0.42257,0.02135,0.422573,0.030194
PURA2_MOUSE,0.621528,0.58217,0.696399009608716,0.621528,0.055658
PURA_MOUSE,0.078158,0.07902,0.00584705395904639,0.078158,0.003701
PURB_MOUSE,0.101523,0.36432,0.25395,0.101523,0.009937
PX11A_MOUSE,0.211918,0.275135,0.041285,0.211918,0.031021
PX11B_MOUSE,0.246027,NaN,NaN,0.246027,NaN
PXL2A_MOUSE,0.347224,0.46416,0.11694,0.347224,NaN
PXMP2_MOUSE,0.307651,0.30842,0.16315157553637,0.307651,0.001085
PXMP4_MOUSE,0.47712,0.43491,0.02615,0.47712,0.022709
PYC_MOUSE,0.175731,0.20106,0.0313461969623111,0.175731,0.052587
PYGB_MOUSE,0.087923,0.18877,0.044,0.087923,0.050265
PYGL_MOUSE,0.16657,0.22402,0.0106651218464676,0.16657,0.046262
PYGM_MOUSE,NaN,NaN,NaN,NaN,0
PYR1_MOUSE,0.152902,0.27299,0,0.152902,0.125413
PYRD_MOUSE,0.057726,0.05773,0,0.057726,NaN
PZP_MOUSE,0.608333,0.87293,0.28198557102093,0.608333,0.397155
QCR1_MOUSE,0.101595,0.15759,0.0124050515516865,0.101595,0.07438
QCR2_MOUSE,0.16756,0.17198,0.0146210213049568,0.16756,0.032085
QCR6_MOUSE,0.149392,0.14939,0.00612,0.149392,0.008654
QCR7_MOUSE,0.253361,0.25022,0.161440780929795,0.253361,0.03774
QCR8_MOUSE,0.147555,0.21857,0.11077,0.147555,0.056218
QCR9_MOUSE,0.17586,0.16926,0.00868934980306353,0.17586,0.00933
QORL1_MOUSE,0.327137,0.49097,0,0.327137,NaN
QORL2_MOUSE,0.129427,0.12943,0.01753,0.129427,0.024792
QOR_MOUSE,0.219371,0.20517,0.0526183840876932,0.219371,0.062606
RAB10_MOUSE,0.284512,0.29778,0.023422324108992,0.284512,0.018758
RAB14_MOUSE,0.618114,0.72193,0.223292074162967,0.618114,0.234677
RAB15_MOUSE,0.784206,0.78421,0,0.784206,NaN
RAB17_MOUSE,NaN,0.00014,0,NaN,0
RAB18_MOUSE,0.747968,0.81331,0.108390209992518,0.747968,0.092405
RAB1A_MOUSE,0.504539,0.51866,0.115359826725868,0.504539,0.019963
RAB1B_MOUSE,0.388681,0.50823,0.13889062128164,0.388681,0.038526
RAB21_MOUSE,0.900032,NaN,NaN,0.900032,0.259495
RAB2A_MOUSE,0.715358,0.73743,0.473188580377845,0.715358,0.051647
RAB32_MOUSE,NaN,0.48423,0,NaN,0
RAB35_MOUSE,0.600648,NaN,NaN,0.600648,NaN
RAB5A_MOUSE,1.022264,0.96863,0,1.022264,0.075854
RAB5B_MOUSE,0.00461,NaN,NaN,0.00461,0
RAB5C_MOUSE,0.003632,0.90572,0.39511,0.003632,0
RAB6A_MOUSE,0.167415,0.419055,0.084225,0.167415,0.23676
RAB7A_MOUSE,5.209971,0.72997,0,5.209971,6.335672
RAB8A_MOUSE,0.58999,0.58732,0.0499080924188542,0.58999,0.003769
RAB9A_MOUSE,0.605006,0.5318,0.07321,0.605006,NaN
RAC1_MOUSE,0.372232,0.342275,0.202375,0.372232,0.243833
RACK1_MOUSE,0.133828,0.13575,0.0379581866795557,0.133828,0.032874
RADI_MOUSE,0.333281,0.326995,0.160529581455326,0.333281,0.113249
RAE1L_MOUSE,0.209219,0.20922,0.07206,0.209219,0.10191
RAGP1_MOUSE,0.285719,0.285715,0.042405,0.285719,0.059968
RAI14_MOUSE,0.341686,0.34169,0.04813,0.341686,0.068067
RAI2_MOUSE,0.098133,NaN,NaN,0.098133,NaN
RAIN_MOUSE,0.345346,0.34535,0,0.345346,NaN
RALA_MOUSE,NaN,NaN,NaN,NaN,0
RALB_MOUSE,0.057653,NaN,NaN,0.057653,NaN
RALY_MOUSE,0.691004,0.691,0,0.691004,NaN
RANB3_MOUSE,NaN,NaN,NaN,NaN,0
RANG_MOUSE,0.120467,0.21166,0.0720331173836035,0.120467,0.006374
RAN_MOUSE,0.330872,0.3958,0.15086778972332,0.330872,0.091827
RAP1A_MOUSE,0.446658,0.35936,0.165837669692048,0.446658,0.123456
RAP1B_MOUSE,0.137081,0.294,0.102076298992469,0.137081,0.141819
RASH_MOUSE,0.21217,0.21217,0,0.21217,NaN
RASK_MOUSE,0.221354,NaN,NaN,0.221354,NaN
RB11A_MOUSE,0.537537,0.53754,0,0.537537,NaN
RB11B_MOUSE,0.380526,0.42425,0.101771806945189,0.380526,0.061837
RB3GP_MOUSE,NaN,NaN,NaN,NaN,0
RB6I2_MOUSE,0.41235,0.45206,0,0.41235,0.05616
RBBP4_MOUSE,1.384839,1.38484,0,1.384839,NaN
RBBP9_MOUSE,0.1103,0.10196,0.10043,0.1103,0.127278
RBM14_MOUSE,0.191437,0.17135,0.247925296051497,0.191437,0.028401
RBM25_MOUSE,0.376765,NaN,NaN,0.376765,0.443729
RBM39_MOUSE,0.443089,0.20956,0,0.443089,NaN
RBM3_MOUSE,0.432539,NaN,NaN,0.432539,NaN
RBM47_MOUSE,1.2851,1.2851,0,1.2851,NaN
RBM8A_MOUSE,0.835147,0.678915,0.158385,0.835147,0.003049
RBMS1_MOUSE,0.866498,0.8665,0,0.866498,NaN
RBMX_MOUSE,0.388097,0.30249,0.105284964527493,0.388097,0.034733
RBP2_MOUSE,0.732563,0.81042,0.312587563874331,0.732563,0.126595
RBPMS_MOUSE,0.825245,0.54398,0.226210116828482,0.825245,0.394956
RBPS2_MOUSE,0.687796,0.75261,0,0.687796,0.091657
RBSK_MOUSE,0.119015,0.23803,0,0.119015,0.168312
RCC1_MOUSE,0.060202,0.06544,0.02576,0.060202,0.043844
RD23A_MOUSE,0.470105,0.470105,0.269965,0.470105,0.381791
RD23B_MOUSE,0.48918,0.60636,0.01211,0.48918,0.148591
RDH10_MOUSE,0.459433,NaN,NaN,0.459433,NaN
RDH11_MOUSE,0.401568,0.38825,0.591192192722468,0.401568,0.103209
RDH13_MOUSE,0.101731,NaN,NaN,0.101731,0.015306
RDH14_MOUSE,0.223153,0.187315,0.035835,0.223153,NaN
RDH16_MOUSE,0.540376,0.36904,0.152825648318599,0.540376,0.267496
RDH7_MOUSE,0.461871,0.409825,0.179816157835579,0.461871,0.186578
REEP6_MOUSE,0.526398,0.548415,0.0492380957059673,0.526398,0.038144
RENI1_MOUSE,0.16473,NaN,NaN,0.16473,NaN
RENT1_MOUSE,0.627111,0.62874,0.155054986678114,0.627111,0.135028
RER1_MOUSE,0.048041,0.48737,0,0.048041,0.067878
RET1_MOUSE,0.328663,0.64491,0,0.328663,0.054611
RET4_MOUSE,0.503977,0.50398,0,0.503977,NaN
RETST_MOUSE,0.523959,1.15062,0.305396829872217,0.523959,0.464046
RGN_MOUSE,0.186235,0.19438,0.0151651555877281,0.186235,0.049675
RHG01_MOUSE,0.431698,0.4317,0,0.431698,NaN
RHOA_MOUSE,0.257051,0.25713,0.228965184025869,0.257051,0.044288
RHOB_MOUSE,0.16677,NaN,NaN,0.16677,NaN
RHOG_MOUSE,0.102236,0.20447,0,0.102236,0.144583
RIDA_MOUSE,0.20364,0.21171,0.0104654918661284,0.20364,0.034648
RIFK_MOUSE,1.680058,1.68006,0,1.680058,NaN
RINI_MOUSE,0.275792,0.72662,0.394014905169843,0.275792,0.181153
RIR1_MOUSE,0.240438,0.24044,0,0.240438,NaN
RISC_MOUSE,0.099743,0.10227,0.0708676895259751,0.099743,0.007716
RL10A_MOUSE,0.114342,0.10828,0.0230145811171961,0.114342,0.016933
RL10_MOUSE,0.236366,0.27687,0.130746842807006,0.236366,0.043048
RL11_MOUSE,0.142605,0.142605,0.013925,0.142605,0.019698
RL12_MOUSE,0.09088,0.09743,0.005996420932523,0.09088,0.016939
RL13A_MOUSE,0.103155,0.09234,0.01081,0.103155,NaN
RL13_MOUSE,0.091072,0.08726,0.00920845365683077,0.091072,0.006613
RL14_MOUSE,0.098359,0.08816,0.0156505193382059,0.098359,0.01114
RL15_MOUSE,0.071779,0.09865,0.112482430845797,0.071779,0.018021
RL17_MOUSE,0.115851,0.13809,0.0221375837886613,0.115851,0.024363
RL18A_MOUSE,0.078056,0.078055,0.011695,0.078056,0.016544
RL18_MOUSE,0.123636,0.12308,0.0502145180648963,0.123636,0.056838
RL19_MOUSE,0.141945,0.14379,0.00613917656440088,0.141945,0.002603
RL1D1_MOUSE,0.773142,0.84623,0,0.773142,0.177521
RL21_MOUSE,0.094175,0.088825,0.014789121846817,0.094175,0.009374
RL22L_MOUSE,NaN,NaN,NaN,NaN,0
RL22_MOUSE,0.077028,0.07572,0.00628572987011055,0.077028,0.003659
RL23A_MOUSE,0.151025,0.17818,0.0466363551558462,0.151025,0.038402
RL23_MOUSE,0.08804,0.09279,0.0501110681109695,0.08804,0.014658
RL24_MOUSE,0.142728,0.161715,0.0696008457204365,0.142728,0.004681
RL26_MOUSE,0.091808,0.09181,0.03638,0.091808,0.051449
RL27A_MOUSE,0.116517,NaN,NaN,0.116517,0.019584
RL27_MOUSE,0.119209,0.11455,0.0303104347708838,0.119209,0.011062
RL28_MOUSE,NaN,NaN,NaN,NaN,0
RL29_MOUSE,0.179529,0.17953,0,0.179529,NaN
RL30_MOUSE,0.11955,0.11955,0.00842317184913141,0.11955,0.011564
RL31_MOUSE,0.129526,0.12953,0.0533246261642363,0.129526,NaN
RL32_MOUSE,0.089252,0.07399,0.0307626308367799,0.089252,0.019386
RL35A_MOUSE,0.438056,0.43806,0,0.438056,NaN
RL35_MOUSE,0.113618,0.09003,0,0.113618,0.033352
RL36_MOUSE,0.130295,NaN,NaN,0.130295,NaN
RL37A_MOUSE,0.065042,NaN,NaN,0.065042,NaN
RL38_MOUSE,0.208886,0.20398,0.08109751404328,0.208886,0.014793
RL3_MOUSE,0.076923,0.07437,0.0194575764163988,0.076923,0.018353
RL4_MOUSE,0.08054,0.13138,0.0290076851885841,0.08054,0.020182
RL5_MOUSE,0.10682,0.09365,0.013861620973032,0.10682,0.026147
RL6_MOUSE,0.123865,0.12689,0.0275337615301651,0.123865,0.025381
RL7A_MOUSE,0.134572,0.13356,0.0440729915481125,0.134572,0.035535
RL7_MOUSE,0.111755,0.12234,0.0215514701122684,0.111755,0.02381
RL8_MOUSE,0.098441,0.10985,0.0193355697097344,0.098441,0.03068
RL9_MOUSE,0.093293,0.11202,0.0488552648544658,0.093293,0.04203
RLA0_MOUSE,0.08776,0.08604,0.0567904416605471,0.08776,0.027493
RLA1_MOUSE,0.022337,0.04266,0,0.022337,0.028738
RLA2_MOUSE,0.077464,0.08509,0.0379817475111401,0.077464,0.009396
RM01_MOUSE,0.191033,0.19103,0.00426,0.191033,0.006025
RM03_MOUSE,0.081755,NaN,NaN,0.081755,NaN
RM04_MOUSE,0.10778,0.10778,0.00281,0.10778,0.003969
RM09_MOUSE,0.094968,0.07669,0,0.094968,0.025842
RM10_MOUSE,0.114481,0.11448,0.0075,0.114481,0.010603
RM11_MOUSE,0.071367,0.094385,0.020825,0.071367,0.003097
RM12_MOUSE,0.204995,0.205,0,0.204995,NaN
RM13_MOUSE,0.07589,0.07589,0,0.07589,NaN
RM14_MOUSE,0.266111,0.08371,0,0.266111,0.257956
RM16_MOUSE,0.151549,0.15155,0,0.151549,NaN
RM18_MOUSE,NaN,NaN,NaN,NaN,0
RM19_MOUSE,0.116534,0.11653,0,0.116534,NaN
RM21_MOUSE,0.091193,0.09119,0,0.091193,NaN
RM22_MOUSE,0.119357,0.19307,0.07371,0.119357,NaN
RM23_MOUSE,0.051649,0.07096,0.00186,0.051649,0.024682
RM24_MOUSE,0.022254,0,0,0.022254,0.031473
RM27_MOUSE,0.161524,0.16152,0,0.161524,NaN
RM30_MOUSE,0.38007,0.38007,0,0.38007,NaN
RM32_MOUSE,0.17704,NaN,NaN,0.17704,0.025179
RM37_MOUSE,0.170148,0.17015,6.00000000000045E-05,0.170148,8.2E-05
RM38_MOUSE,0.040676,NaN,NaN,0.040676,0.031551
RM39_MOUSE,0.129045,0.202425,0.057395,0.129045,0.022607
RM40_MOUSE,0.134839,0.1329,0.0444386681168552,0.134839,0.006129
RM41_MOUSE,0.055646,NaN,NaN,0.055646,NaN
RM44_MOUSE,0.076849,0.07685,0,0.076849,NaN
RM46_MOUSE,0.084378,0.08438,0,0.084378,NaN
RM47_MOUSE,NaN,NaN,NaN,NaN,0
RM49_MOUSE,0.624144,NaN,NaN,0.624144,NaN
RM50_MOUSE,0.075387,NaN,NaN,0.075387,NaN
RM52_MOUSE,NaN,NaN,NaN,NaN,0
RM53_MOUSE,0.108472,0.14025,0,0.108472,NaN
RM54_MOUSE,0.355769,0.35577,0,0.355769,NaN
RM55_MOUSE,0.079267,0.07927,0,0.079267,NaN
RMD1_MOUSE,0.222198,0.132275,0.048435,0.222198,0.058678
RMD2_MOUSE,0.217645,0.23539,0.0376194419947984,0.217645,0.029444
RMD3_MOUSE,0.160951,0.17503,0.07288099250662,0.160951,0.008575
RMI2_MOUSE,NaN,NaN,NaN,NaN,0
RN114_MOUSE,0.230955,0.23095,0,0.230955,NaN
RNAS4_MOUSE,0.001815,NaN,NaN,0.001815,NaN
RNPS1_MOUSE,0.309505,0.24875,0.06076,0.309505,NaN
RNT2A_MOUSE,0.761186,0.60561,0,0.761186,0.220023
ROA0_MOUSE,0.630686,0.470655,0.178125,0.630686,0.02559
ROA1_MOUSE,0.339277,0.34402,0.0130247772427102,0.339277,0.007539
ROA2_MOUSE,0.252549,0.2951,0.179684537676451,0.252549,0.038782
ROA3_MOUSE,0.349857,0.3218,0.0285273686133159,0.349857,0.065769
ROAA_MOUSE,0.684153,0.55737,0,0.684153,NaN
ROMO1_MOUSE,0.627396,0.6274,0,0.627396,NaN
RPB2_MOUSE,0.406345,NaN,NaN,0.406345,NaN
RPE_MOUSE,0.424348,0.42435,0,0.424348,NaN
RPGF4_MOUSE,1.049575,1.04957,0,1.049575,NaN
RPN1_MOUSE,0.166376,0.1714,0.0130877127107833,0.166376,0.037518
RPN2_MOUSE,0.156207,0.14522,0.0395451303702491,0.156207,0.039394
RPTOR_MOUSE,0.359351,0.7187,0,0.359351,0.508199
RRAGC_MOUSE,0.162142,NaN,NaN,0.162142,0.180999
RRAS2_MOUSE,0.336128,0.43754,0.162457094301507,0.336128,0.232508
RRAS_MOUSE,0.174607,0.34921,0,0.174607,0.246931
RRBP1_MOUSE,0.416681,0.36906,0.150641822559341,0.416681,0.118244
RRF2M_MOUSE,0.338324,0.42279,0.19866416097525,0.338324,0.108584
RRFM_MOUSE,0.277949,0.25772,0.03593,0.277949,0.022204
RRP12_MOUSE,0.003551,NaN,NaN,0.003551,NaN
RS10_MOUSE,0.119386,0.10973,0.160183342250978,0.119386,0.012155
RS11_MOUSE,0.107615,0.10476,0.02855,0.107615,0.051578
RS12_MOUSE,0.063821,0.06382,0.00052,0.063821,0.000733
RS13_MOUSE,0.148197,0.1466,0.0328069525558227,0.148197,0.032655
RS14_MOUSE,0.090727,0.09515,0.0777650785635815,0.090727,0.022562
RS15A_MOUSE,0.040246,0.04836,0.0269729325229736,0.040246,0.011481
RS15_MOUSE,0.121178,0.12672,0.0249815104427254,0.121178,0.022654
RS16_MOUSE,0.135589,0.16594,0.0371906609782617,0.135589,0.044701
RS17_MOUSE,0.123052,0.11692,0.0526549067039341,0.123052,0.016292
RS18_MOUSE,0.1363,0.1363,0.048408908464765,0.1363,0.001269
RS19_MOUSE,0.107416,0.1151,0.016418563088434,0.107416,0.014003
RS20_MOUSE,0.088357,0.08728,0.00743962154615408,0.088357,0.008114
RS21_MOUSE,0.133815,0.12546,0.0267299195659097,0.133815,0.011811
RS23_MOUSE,0.106272,0.08516,0.0240402384902202,0.106272,0.029858
RS24_MOUSE,0.113418,0.11655,0.0220746980953308,0.113418,0.012968
RS25_MOUSE,0.145548,0.139325,0.0336009459502259,0.145548,0.011876
RS26_MOUSE,0.134748,0.13475,0.01552,0.134748,0.021948
RS27A_MOUSE,0.082795,0.09405,3.44856370665006,0.082795,0.015858
RS27L_MOUSE,0.313281,0.31328,0.07845,0.313281,0.110948
RS27_MOUSE,0.415657,0.41566,0,0.415657,NaN
RS28_MOUSE,0.15325,0.15325,0.0059,0.15325,0.008341
RS29_MOUSE,0.480891,NaN,NaN,0.480891,NaN
RS2_MOUSE,0.135067,0.13923,0.0553213870397336,0.135067,0.006254
RS30_MOUSE,0.156411,0.233,0,0.156411,0.10831
RS3A_MOUSE,0.104785,0.12018,0.0195673417714313,0.104785,0.018374
RS3_MOUSE,0.101044,0.09936,0.043589827070086,0.101044,0.039771
RS4X_MOUSE,0.08909,0.083985,0.0657231067254044,0.08909,0.024576
RS5_MOUSE,0.089508,0.08864,0.0293645007449471,0.089508,0.03283
RS6_MOUSE,0.1812,0.1736,0.0775588869366828,0.1812,0.044341
RS7_MOUSE,0.115441,0.1314,0.0470993534562843,0.115441,0.022723
